HEADER|DTP1.00 |      156356|         366|        |XSHG03|20150820-13:35:05.250|0|T10     
M0301|11000371|        2389|             995|      8958710.00|     0.9097|     0.8030|     0.8030|           0|     0.9460|     0.8030|     0.9150|     0.9150|          28|     0.9151|          10|     0.9143|          10|     0.9263|          30|     0.9068|          35|     0.9426|           5|     0.8932|           5|     0.9573|           5|     0.8860|          10|     0.9647|           5|     0.0000|T 0 |13:32:37.100
M0301|11000372|        2783|            1175|     11816455.00|     1.0096|     0.9142|     0.9142|           0|     1.0468|     0.9142|     1.0263|     1.0058|           5|     1.0263|          19|     1.0056|           7|     1.0270|          10|     1.0049|          10|     1.0283|          30|     0.9970|          35|     1.0468|           1|     0.9948|           5|     1.0615|           5|     0.0000|T 0 |13:29:20.380
M0301|11000373|        7462|            1741|       530907.00|     0.0337|     0.0294|     0.0294|           0|     0.0433|     0.0242|     0.0266|     0.0249|           5|     0.0266|          13|     0.0245|          30|     0.0268|          25|     0.0243|          15|     0.0270|           5|     0.0238|          10|     0.0273|          10|     0.0233|          30|     0.0280|           1|     0.0000|T 0 |13:34:27.220
M0301|11000374|        3674|            2268|     11585100.00|     0.5400|     0.4695|     0.4695|           0|     0.5465|     0.4695|     0.5190|     0.5103|           5|     0.5190|          25|     0.5077|          12|     0.5465|           3|     0.5061|          30|     0.5467|           5|     0.5027|          10|     0.5473|           5|     0.4976|           5|     0.5491|           5|     0.0000|T 0 |13:34:27.300
M0301|11000379|        8666|            6092|      3400612.00|     0.0805|     0.0893|     0.0512|           0|     0.0972|     0.0300|     0.0446|     0.0420|          30|     0.0446|           4|     0.0416|           5|     0.0450|           5|     0.0415|           5|     0.0451|           3|     0.0407|          19|     0.0455|           5|     0.0406|           5|     0.0459|           5|     0.0000|T 0 |13:34:50.920
M0301|11000380|       17574|           10717|      5827085.00|     0.0529|     0.0861|     0.0800|           0|     0.0878|     0.0284|     0.0481|     0.0481|           1|     0.0483|           5|     0.0480|          29|     0.0504|          10|     0.0475|           5|     0.0508|           5|     0.0469|          30|     0.0509|           1|     0.0467|           5|     0.0514|           1|     0.0000|T 0 |13:35:04.580
M0301|11000381|        4688|            2217|       708339.00|     0.0337|     0.0434|     0.0434|           0|     0.0477|     0.0245|     0.0259|     0.0259|          10|     0.0263|          35|     0.0257|          20|     0.0275|          15|     0.0256|          30|     0.0282|           5|     0.0252|          10|     0.0289|           5|     0.0245|          16|     0.0292|           9|     0.0000|T 0 |13:34:35.290
M0301|11000382|        9462|            2236|      5623119.00|     0.2841|     0.1550|     0.2537|           0|     0.3168|     0.1550|     0.3168|     0.2459|           4|     0.2668|           5|     0.2435|          10|     0.2672|          30|     0.2424|           5|     0.2677|           5|     0.2406|          23|     0.2788|          10|     0.2400|          20|     0.3168|          19|     0.0000|T 0 |13:34:56.190
M0301|11000383|        5780|            2951|      9591135.00|     0.3395|     0.3423|     0.3423|           0|     0.3720|     0.2809|     0.2925|     0.2917|           1|     0.2963|           1|     0.2916|           3|     0.2982|           1|     0.2829|           5|     0.3005|          30|     0.2820|          10|     0.3011|           5|     0.2810|           5|     0.3064|           5|     0.0000|T 0 |13:34:55.300
M0301|11000384|        5652|            4205|     17433394.00|     0.4303|     0.4436|     0.4436|           0|     0.4771|     0.3666|     0.3967|     0.3866|          10|     0.3967|          22|     0.3735|          10|     0.3983|           5|     0.3727|           5|     0.4026|           5|     0.3666|          31|     0.4041|           5|     0.3664|           5|     0.4071|          10|     0.0000|T 0 |13:34:35.290
M0301|11000385|        3486|             357|      1059116.00|     0.2842|     0.2952|     0.2952|           0|     0.3300|     0.2597|     0.3161|     0.3068|          19|     0.3159|          10|     0.3053|          30|     0.3300|           2|     0.2967|           5|     0.3345|          15|     0.2925|           5|     0.3359|          35|     0.2804|          10|     0.3407|          30|     0.0000|T 0 |13:24:26.600
M0301|11000386|        2905|             230|       504736.00|     0.2543|     0.2071|     0.2071|           0|     0.2356|     0.2071|     0.2356|     0.2281|          10|     0.2356|          12|     0.2274|          10|     0.2427|           5|     0.2270|           5|     0.2503|           5|     0.2214|           5|     0.2513|          30|     0.2208|          10|     0.2598|           5|     0.0000|T 0 |13:31:40.390
M0301|11000387|        3421|            1134|      4376090.00|     0.4220|     0.3506|     0.3506|           0|     0.4289|     0.3170|     0.3966|     0.3966|          44|     0.4202|           5|     0.3959|          10|     0.4204|          10|     0.3868|          30|     0.4211|          10|     0.3865|           5|     0.4289|           8|     0.3805|           5|     0.4323|          30|     0.0000|T 0 |11:23:51.180
M0301|11000388|        1815|              83|       383230.00|     0.5123|     0.4662|     0.4662|           0|     0.4680|     0.4484|     0.4484|     0.4344|          15|     0.4484|          28|     0.4342|          35|     0.4486|           5|     0.4340|           5|     0.4491|          10|     0.4337|          10|     0.4495|          30|     0.4300|          30|     0.4680|          45|     0.0000|T 0 |11:18:33.760
M0301|11000391|        5910|            1913|      1760701.00|     0.1058|     0.0877|     0.0877|           0|     0.1017|     0.0866|     0.0866|     0.0850|           5|     0.0866|           4|     0.0847|          30|     0.0868|           2|     0.0842|           5|     0.0871|           5|     0.0835|          30|     0.0874|           5|     0.0832|           5|     0.0884|           1|     0.0000|T 0 |13:34:17.170
M0301|11000392|        5462|            3374|      6154356.00|     0.1596|     0.1480|     0.1480|           0|     0.1950|     0.1480|     0.1620|     0.1620|           4|     0.1680|           5|     0.1602|           5|     0.1709|           1|     0.1595|           5|     0.1710|          11|     0.1590|          30|     0.1726|           5|     0.1579|          30|     0.1739|          30|     0.0000|T 0 |13:34:32.790
M0301|11000393|        2169|             115|       394024.00|     0.3701|     0.3411|     0.3701|           0|     0.3491|     0.3411|     0.3491|     0.3451|          16|     0.3490|          10|     0.3411|          25|     0.3491|          59|     0.3409|           5|     0.3497|          10|     0.3408|           5|     0.3580|          20|     0.3337|          30|     0.3680|          15|     0.0000|T 0 |11:13:56.670
M0301|11000394|        3617|              65|       224259.00|     0.3692|     0.3515|     0.3692|           0|     0.3515|     0.3435|     0.3435|     0.3436|           5|     0.3443|           7|     0.3435|          33|     0.3445|           5|     0.3433|           5|     0.3450|          10|     0.3428|          10|     0.3473|          30|     0.3348|           5|     0.3515|          50|     0.0000|T 0 |13:23:09.970
M0301|11000397|        7663|            3160|      4616616.00|     0.1569|     0.1741|     0.1741|           0|     0.1821|     0.1318|     0.1318|     0.1318|           1|     0.1325|           1|     0.1312|          30|     0.1334|           6|     0.1305|           5|     0.1338|           5|     0.1285|           5|     0.1371|           5|     0.1279|          10|     0.1374|          18|     0.0000|T 0 |13:35:04.800
M0301|11000398|        6131|            1446|      1620212.00|     0.1011|     0.1040|     0.1040|           0|     0.1202|     0.1040|     0.1100|     0.1074|           5|     0.1100|          51|     0.1073|           5|     0.1120|          24|     0.1070|          17|     0.1137|          29|     0.1066|           2|     0.1144|           5|     0.1065|           5|     0.1148|           5|     0.0000|T 0 |13:34:16.590
M0301|11000399|        2754|             281|      1161864.00|     0.3810|     0.4040|     0.4040|           0|     0.4240|     0.3960|     0.4103|     0.4103|           5|     0.4243|          10|     0.4005|          30|     0.4250|          10|     0.4002|           5|     0.4264|           1|     0.3998|          10|     0.4274|          35|     0.3960|          46|     0.4276|           5|     0.0000|T 0 |13:02:15.280
M0301|11000400|        4736|              87|       226095.00|     0.3247|     0.2453|     0.2453|           0|     0.3000|     0.2453|     0.3000|     0.2930|           9|     0.3000|          20|     0.2928|          16|     0.3002|           5|     0.2926|           5|     0.3007|          10|     0.2923|          10|     0.3032|          30|     0.2873|           5|     0.3229|           5|     0.0000|T 0 |13:35:03.970
M0301|11000405|        4683|            2574|      6987318.00|     0.3139|     0.2805|     0.2805|           0|     0.2913|     0.2506|     0.2844|     0.2844|          15|     0.2866|          10|     0.2837|          10|     0.2873|          10|     0.2816|           5|     0.2889|           5|     0.2800|           1|     0.2910|           1|     0.2738|           1|     0.2911|           1|     0.0000|T 0 |13:34:44.710
M0301|11000406|        7041|            3065|      6841245.00|     0.2687|     0.2354|     0.2354|           0|     0.2434|     0.2088|     0.2193|     0.2163|          24|     0.2172|          11|     0.2161|          10|     0.2193|           5|     0.2149|           5|     0.2195|           4|     0.2144|          30|     0.2245|           5|     0.2142|          10|     0.2249|          30|     0.0000|T 0 |13:34:57.450
M0301|11000407|        7682|            5616|      1846035.00|     0.0289|     0.0273|     0.0401|           0|     0.0410|     0.0238|     0.0377|     0.0350|           4|     0.0377|          23|     0.0348|          10|     0.0378|           1|     0.0347|          22|     0.0380|           5|     0.0344|           5|     0.0381|           5|     0.0341|          10|     0.0384|          10|     0.0000|T 0 |13:33:07.760
M0301|11000408|        6795|            2420|      1908185.00|     0.0719|     0.0841|     0.0841|           0|     0.0852|     0.0663|     0.0705|     0.0703|          20|     0.0711|          30|     0.0700|           9|     0.0720|           5|     0.0676|          20|     0.0726|           5|     0.0675|          29|     0.0730|          20|     0.0671|           5|     0.0731|          30|     0.0000|T 0 |13:34:39.130
M0301|11000409|        2281|             137|       693302.00|     0.5350|     0.5016|     0.5350|           0|     0.5096|     0.5016|     0.5096|     0.5018|          10|     0.5096|           6|     0.5016|          20|     0.5098|           5|     0.5011|          10|     0.5103|          10|     0.5009|          30|     0.5126|          30|     0.4928|          30|     0.5171|          35|     0.0000|T 0 |13:24:26.600
M0301|11000410|        1763|             597|      2602953.00|     0.4338|     0.4573|     0.4573|           0|     0.4653|     0.3950|     0.4653|     0.4422|           5|     0.4650|           5|     0.4420|           1|     0.4652|          35|     0.4401|           5|     0.4653|          29|     0.4239|          10|     0.4659|          10|     0.4232|          10|     0.4663|          30|     0.0000|T 0 |13:11:53.540
M0301|11000411|        4366|             216|       480772.00|     0.2672|     0.2012|     0.2012|           0|     0.2367|     0.2012|     0.2279|     0.2277|          35|     0.2365|           5|     0.2271|           5|     0.2367|          29|     0.2270|          10|     0.2369|           5|     0.2266|          30|     0.2374|          10|     0.2201|          10|     0.2393|          30|     0.0000|T 0 |13:00:10.280
M0301|11000412|        3107|             117|       308945.00|     0.3119|     0.2655|     0.2655|           0|     0.2735|     0.2478|     0.2601|     0.2480|          10|     0.2701|          30|     0.2473|          10|     0.2708|          10|     0.2471|           5|     0.2735|          46|     0.2469|          35|     0.2759|           5|     0.2467|           5|     0.2852|           5|     0.0000|T 0 |13:31:10.460
M0301|11000415|        9983|            3273|     12672862.00|     0.4302|     0.4073|     0.4073|           0|     0.4219|     0.3622|     0.3921|     0.3921|           2|     0.3922|           2|     0.3867|           1|     0.3923|           1|     0.3866|          28|     0.4000|          15|     0.3865|          30|     0.4040|           3|     0.3839|           5|     0.4041|           5|     0.0000|T 0 |13:35:04.270
M0301|11000416|        9390|            3271|      1120314.00|     0.0289|     0.0303|     0.0385|           0|     0.0599|     0.0216|     0.0233|     0.0229|          30|     0.0233|           1|     0.0225|           9|     0.0235|           4|     0.0222|           5|     0.0236|           5|     0.0216|          25|     0.0237|           5|     0.0215|           5|     0.0238|           5|     0.0000|T 0 |13:34:49.330
M0301|11000417|        2322|             388|      2362560.00|     0.6029|     0.5965|     0.6029|           0|     0.6413|     0.5963|     0.6411|     0.5963|          28|     0.6411|           7|     0.5956|          10|     0.6413|          40|     0.5901|          30|     0.6415|           5|     0.5864|           5|     0.6461|          30|     0.5769|           5|     0.6490|          10|     0.0000|T 0 |13:34:37.810
M0301|11000418|        4157|             177|       331878.00|     0.2158|     0.1836|     0.1836|           0|     0.1937|     0.1836|     0.1878|     0.1877|           8|     0.1878|          10|     0.1875|           5|     0.1939|           5|     0.1870|          10|     0.1959|          30|     0.1800|          10|     0.2075|           5|     0.1799|          35|     0.2131|           5|     0.0000|T 0 |13:30:43.830
M0301|11000419|        1405|             140|       647769.00|     0.4575|     0.4747|     0.4747|           0|     0.4751|     0.4400|     0.4654|     0.4654|          32|     0.4749|          13|     0.4641|          30|     0.4751|           4|     0.4365|           5|     0.4754|           5|     0.4277|           5|     0.4789|          70|     0.4111|           5|     0.4816|          35|     0.0000|T 0 |13:34:34.480
M0301|11000420|        1219|              77|       325513.00|     0.4189|     0.4267|     0.4189|           0|     0.4267|     0.4007|     0.4007|     0.4007|          34|     0.4097|           8|     0.3972|          30|     0.4099|           5|     0.3967|           5|     0.4141|           4|     0.3915|           5|     0.4144|           5|     0.3708|           5|     0.4266|          35|     0.0000|T 0 |11:03:04.840
M0301|11000421|        1463|              50|       187690.00|     0.3779|     0.3788|     0.3779|           0|     0.3788|     0.3750|     0.3750|     0.3750|          30|     0.3790|          13|     0.3743|          30|     0.3792|           5|     0.3710|          30|     0.3795|           5|     0.3495|           5|     0.3830|          70|     0.3433|           5|     0.3872|          30|     0.0000|T 0 |09:44:39.390
M0301|11000422|        1481|              51|       166399.00|     0.3295|     0.3297|     0.3297|           0|     0.3297|     0.3259|     0.3259|     0.3259|          29|     0.3274|           8|     0.3230|          30|     0.3276|           3|     0.3199|          30|     0.3301|           5|     0.3107|           5|     0.3303|           5|     0.2986|           5|     0.3339|          70|     0.0000|T 0 |09:44:39.380
M0301|11000423|        1382|             191|       561213.00|     0.3043|     0.3004|     0.3004|           0|     0.3004|     0.2773|     0.2839|     0.2814|          10|     0.2861|           8|     0.2752|           5|     0.2863|          30|     0.2734|           5|     0.2865|           5|     0.2635|          30|     0.3003|          35|     0.2577|          10|     0.3008|           5|     0.0000|T 0 |09:59:01.700
M0301|11000424|        2283|             229|       866326.00|     0.4055|     0.3737|     0.3737|           0|     0.4134|     0.3657|     0.4134|     0.4136|          13|     0.4241|          30|     0.4134|          13|     0.4244|           5|     0.4093|           5|     0.4286|          30|     0.4089|          30|     0.4294|           5|     0.3896|          12|     0.4328|           5|     0.0000|T 0 |10:30:54.670
M0301|11000425|         893|              85|       407115.00|     0.4965|     0.4815|     0.4965|           0|     0.4853|     0.4773|     0.4773|     0.4775|          13|     0.4822|           5|     0.4773|          15|     0.4834|          20|     0.4694|          30|     0.4853|          65|     0.4658|          30|     0.4869|          30|     0.4630|           5|     0.4880|           5|     0.0000|T 0 |09:47:48.440
M0301|11000426|         773|              85|       427285.00|     0.5383|     0.4983|     0.4983|           0|     0.5356|     0.4983|     0.5356|     0.5218|          13|     0.5356|          20|     0.5216|          11|     0.5360|           5|     0.5164|           5|     0.5393|          30|     0.5162|          30|     0.5409|           5|     0.5060|           5|     0.5415|           5|     0.0000|T 0 |09:30:40.980
M0301|11000427|        1024|             135|       748605.00|     0.5796|     0.5481|     0.5481|           0|     0.5632|     0.5481|     0.5619|     0.5666|          13|     0.5671|          30|     0.5664|           5|     0.5675|           5|     0.5623|           5|     0.5688|           5|     0.5541|           5|     0.5723|          30|     0.5453|          35|     0.5959|           5|     0.0000|T 0 |09:48:41.050
M0301|11000428|        1180|              50|       316710.00|     0.6612|     0.6300|     0.6612|           0|     0.6338|     0.6300|     0.6338|     0.6316|          13|     0.6338|          25|     0.6314|          35|     0.6343|           5|     0.6296|           5|     0.6454|          30|     0.6272|          30|     0.6493|           5|     0.6258|          75|     0.6494|          30|     0.0000|T 0 |09:44:58.980
M0301|11000429|        2224|             307|      2118080.00|     0.6824|     0.6935|     0.6935|           0|     0.7074|     0.6727|     0.6727|     0.6727|          14|     0.6909|          13|     0.6660|           5|     0.6911|           4|     0.6348|           5|     0.6916|           5|     0.6271|          30|     0.6978|           5|     0.6234|          30|     0.7074|           3|     0.0000|T 0 |13:31:56.850
M0301|11000430|        1057|              92|       542735.00|     0.6534|     0.6468|     0.6534|           0|     0.6468|     0.5740|     0.5802|     0.5804|          13|     0.6037|          13|     0.5802|           9|     0.6043|           5|     0.5740|          16|     0.6169|           4|     0.5713|           5|     0.6173|           5|     0.5694|          30|     0.6365|          30|     0.0000|T 0 |13:20:48.770
M0301|11000431|         792|              12|        68762.00|     0.5841|     0.5956|     0.5841|           0|     0.5956|     0.5508|     0.5579|     0.5530|           6|     0.5577|          13|     0.5525|          10|     0.5579|          24|     0.5448|          30|     0.5583|           5|     0.5405|          30|     0.5651|           5|     0.5367|           5|     0.5906|          30|     0.0000|T 0 |10:59:08.510
M0301|11000432|         736|             168|       844086.00|     0.5124|     0.5340|     0.5340|           0|     0.5340|     0.4662|     0.4802|     0.4806|          13|     0.4883|           5|     0.4802|           6|     0.5001|           5|     0.4511|          10|     0.5120|           2|     0.4446|          30|     0.5138|          30|     0.4406|          30|     0.5167|           5|     0.0000|T 0 |13:11:08.160
M0301|11000433|        3030|             194|       582731.00|     0.2631|     0.2693|     0.2693|           0|     0.3971|     0.2667|     0.2667|     0.2669|          13|     0.2704|          23|     0.2667|          39|     0.2706|           5|     0.2585|          30|     0.2716|          30|     0.2556|           5|     0.2770|           5|     0.2528|          30|     0.2900|          10|     0.0000|T 0 |11:20:41.310
M0301|11000434|         718|             132|       414128.00|     0.3119|     0.3640|     0.3640|           0|     0.3640|     0.2761|     0.2874|     0.2871|          18|     0.2874|           3|     0.2867|           5|     0.2876|           5|     0.2839|          10|     0.2902|          10|     0.2758|          10|     0.2993|          30|     0.2592|          30|     0.3082|           5|     0.0000|T 0 |13:20:51.110
M0301|11000435|         584|             385|      1332489.00|     0.3564|     0.3367|     0.3367|           0|     0.3705|     0.3173|     0.3266|     0.3268|          13|     0.3279|           4|     0.3266|          25|     0.3281|           5|     0.3248|          30|     0.3389|          30|     0.3221|           5|     0.3407|          30|     0.3173|           8|     0.3408|           5|     0.0000|T 0 |13:03:45.790
M0301|11000436|         761|             245|       971925.00|     0.4055|     0.4109|     0.4109|           0|     0.4154|     0.3686|     0.3927|     0.3884|          13|     0.3927|           7|     0.3882|          41|     0.3930|           5|     0.3844|           5|     0.4154|          55|     0.3820|          30|     0.4180|          30|     0.3611|           5|     0.4195|          10|     0.0000|T 0 |13:03:46.040
M0301|20000113|         380|               5|       213998.40|     6.4640|     8.1060|     6.4640|           0|     8.1060|     8.1060|     8.1060|           |           0|     8.1060|           6|           |           0|     8.2700|           3|           |           0|     8.3010|           1|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:00:01.550
M0301|20000114|         157|               7|       179166.24|     5.1100|     5.0080|     5.1100|           0|     5.2120|     3.2730|     3.2730|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:05:00.940
M0301|20000115|         218|              11|          116.16|     1.2600|     0.0020|     0.0020|           0|     0.0020|     0.0020|     0.0020|     0.0020|          91|           |           0|     0.0010|          21|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:26:46.710
M0301|20000116|        3451|              31|         5380.32|     0.7920|     0.0980|     0.1020|           0|     0.1020|     0.0020|     0.1020|     0.0030|          89|     0.9990|          10|     0.0020|         100|     1.0000|          70|           |           0|     1.9980|          10|           |           0|     1.9990|          20|           |           0|     2.0000|          10|     0.0000|T 0 |13:22:08.990
M0301|20000117|        1344|              22|        10190.40|     0.5000|     0.9500|     0.0020|           0|     0.9500|     0.0020|     0.0020|     0.0020|          81|     0.9400|          29|           |           0|     0.9880|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:06:02.580
M0301|20000118|        1003|             216|      3583863.36|     1.4010|     3.1620|     3.1620|           0|     3.1620|     3.1100|     3.1600|     0.0010|          21|     3.1600|         740|           |           0|     3.1620|           3|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:27:26.310
M0301|20000119|         366|               1|        15005.76|     4.1480|     2.8420|     4.1480|           0|     2.8420|     2.8420|     2.8420|           |           0|     2.8420|           1|           |           0|     2.9000|          18|           |           0|     2.9580|           1|           |           0|     3.0000|           1|           |           0|     5.9850|          10|     0.0000|T 0 |09:37:25.500
M0301|20000120|         131|               2|        41405.76|     5.6820|     3.9970|     5.6820|           0|     3.9970|     3.8450|     3.8450|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |10:31:50.200
M0301|20000121|         151|               1|        52726.08|    11.8230|     9.9860|    11.8230|           0|     9.9860|     9.9860|     9.9860|           |           0|     9.9860|          14|           |           0|    10.9840|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |09:30:12.460
M0301|20000122|         140|               0|            0.00|    11.8230|           |    11.8230|           0|           |           |           |           |           0|    10.0000|           3|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000123|         503|              20|       346540.84|     9.0000|     9.0000|     9.0000|           0|     9.0230|     8.2030|     8.2030|           |           0|     8.0000|           1|           |           0|     8.0010|           1|           |           0|     9.0230|           1|           |           0|    10.0000|           1|           |           0|    10.4000|           2|     0.0000|T 0 |10:38:32.730
M0301|20000124|         148|              55|       262726.96|     3.0000|     0.0200|     5.0000|           0|     5.0000|     0.0200|     5.0000|     0.2010|         100|     5.0000|          16|     0.2000|           2|     5.2500|          10|     0.0200|          83|           |           0|     0.0020|          50|           |           0|           |           0|           |           0|     0.0000|T 0 |11:05:09.420
M0301|20000125|         387|              10|          100.60|     1.9140|     0.0050|     0.0050|           0|     0.0050|     0.0050|     0.0050|     0.0050|          40|     3.8180|           4|     0.0040|          10|           |           0|     0.0010|           2|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |10:29:35.030
M0301|20000126|        1204|              18|        82620.77|     0.5010|     2.8900|     3.0380|           0|     3.0380|     0.0030|     3.0380|     0.0040|          40|     2.9970|          15|     0.0030|           6|     2.9980|         100|     0.0020|          50|     2.9990|          18|           |           0|     3.0000|         100|           |           0|     3.0380|           1|     0.0000|T 0 |10:55:10.950
M0301|20000127|        2146|              19|         3881.15|     0.0620|     0.0020|     0.1350|           0|     0.4900|     0.0020|     0.1350|     0.0020|          43|     0.1330|          10|           |           0|     0.1350|           9|           |           0|     0.4890|          10|           |           0|     0.4900|          69|           |           0|     0.5000|          23|     0.0000|T 0 |10:57:16.610
M0301|20000128|         964|              70|       102612.00|     2.2660|     2.5000|     0.0200|           0|     2.5000|     0.0200|     0.0200|           |           0|     0.0200|          20|           |           0|     2.0000|           2|           |           0|     2.4990|          28|           |           0|     2.5000|         115|           |           0|     2.6250|          10|     0.0000|T 0 |10:48:40.450
M0301|20000129|         706|              41|       193783.77|     2.8840|     0.0020|     0.0040|           0|     6.0250|     0.0020|     0.0040|     0.0050|          30|     5.9980|           4|     0.0040|          10|     5.9990|          10|     0.0030|           9|     6.0000|         326|     0.0020|           2|           |           0|           |           0|           |           0|     0.0000|T 0 |13:00:02.220
M0301|20000130|         902|               0|            0.00|     5.1200|           |     5.1200|           0|           |           |           |     2.1680|          10|     2.2760|          10|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000131|         409|              10|       235202.80|     8.7560|    11.6900|     8.7560|           0|    11.6900|    11.6900|    11.6900|     8.8000|          10|    11.8970|          10|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:15:28.870
M0301|20000132|         206|               0|            0.00|     8.7560|           |     8.7560|           0|           |           |           |     9.9220|          11|    10.0000|           2|           |           0|    10.5000|          10|           |           0|    11.8900|           5|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000133|         467|               8|       184603.01|    11.3950|    11.3950|    11.3950|           0|    12.1080|    11.0080|    12.1080|    11.0080|           6|    12.1080|           7|           |           0|    14.5360|           5|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:28:20.260
M0301|20000134|        1091|              40|        38650.52|     0.9960|     0.0070|     0.0070|           0|     1.9000|     0.0070|     0.0070|     0.0030|          10|     1.8970|          18|     0.0020|          60|     1.8980|          10|           |           0|     1.8990|          10|           |           0|     1.9000|         317|           |           0|           |           0|     0.0000|T 0 |10:54:47.250
M0301|20000147|         420|              36|       197482.56|     0.5000|     1.1530|     0.2000|           0|     1.3300|     0.2000|     0.2000|     0.2000|          22|     1.3290|          10|     0.0010|           2|     1.3300|          24|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |10:28:39.650
M0301|20000148|         209|               1|        64991.52|    11.8230|    12.3090|    11.8230|           0|    12.3090|    12.3090|    12.3090|           |           0|    12.0000|           4|           |           0|    12.8110|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |09:30:40.350
M0301|20000177|         845|              76|       231786.42|     0.0620|     1.9800|     1.0000|           0|     1.9800|     0.0010|     1.0000|     0.0010|          20|     0.9890|           3|           |           0|     0.9900|          10|           |           0|     1.0000|          21|           |           0|     1.8990|           2|           |           0|     1.9000|         112|     0.0000|T 0 |11:25:51.030
M0301|20000178|         341|               1|        30159.88|    12.2800|    14.9900|    12.2800|           0|    14.9900|    14.9900|    14.9900|     9.1390|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:03:14.980
M0301|20000183|         314|              36|        48811.12|     0.0620|     0.1000|     0.9990|           0|     1.8510|     0.1000|     0.9990|     0.2000|          25|     0.9990|          10|     0.1000|           4|     1.0000|          10|           |           0|     1.8710|          10|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:22:58.330
M0301|20000184|         169|               0|            0.00|    14.0710|           |    14.0710|           0|           |           |           |           |           0|    17.2100|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000201|        2119|              80|       170517.00|     0.0620|     1.4750|     1.4750|           0|     1.4750|     1.0000|     1.0000|           |           0|     1.6220|          11|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:23:07.910
M0301|20000202|         417|               0|            0.00|    17.9940|           |    17.9940|           0|           |           |           |    18.0890|          10|    18.9930|          10|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000209|         446|               0|            0.00|     0.0010|           |     0.0010|           0|           |           |           |           |           0|     0.5960|           3|           |           0|     0.5970|           5|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000210|         180|               0|            0.00|    12.4120|           |    12.4120|           0|           |           |           |           |           0|    12.0000|          16|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |00:00:00.000
M0301|20000217|         679|               1|         2764.49|     0.0620|     1.3740|     1.3740|           0|     1.3740|     1.3740|     1.3740|     0.0030|          10|     1.0000|           4|     0.0020|          50|     1.3740|          11|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |10:28:54.960
M0301|20000218|         136|               1|        38217.94|    19.0620|    18.9950|    19.0620|           0|    18.9950|    18.9950|    18.9950|    18.0910|          10|    18.9950|           9|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |11:04:05.140
M0301|20000219|         295|               4|         6742.56|     1.3590|     0.7770|     0.2000|           0|     0.7770|     0.1000|     0.2000|     0.1000|          68|     0.2000|           1|     0.0010|         100|     0.8070|           1|           |           0|           |           0|           |           0|           |           0|           |           0|           |           0|     0.0000|T 0 |13:23:13.250
M0301|20000220|        1786|              14|       160337.76|     1.3590|     1.9410|     0.0030|           0|     2.6400|     0.0030|     0.0040|     0.0090|         100|     2.5490|          10|     0.0080|         100|     2.5500|          34|     0.0070|         100|     2.5980|          20|     0.0060|         100|     2.6000|           4|     0.0050|         100|     2.6660|          10|     0.0000|T 0 |11:04:22.750
